Num;Décision;Mention;DICT;QSION;RDACT;MATHS;HGEO;ANGL;SVT;SCPHY;ECM;EPS;DS_EN;LGFAC;Tot;sexe;age;etablissement
214717;AJ;;0;5;10;9;9;7;11;11;10;15;;9;144;F;17;LYCEE DALAVE
214718;AJ;;0;5;11;9;11;5;14;11;6;0;;8;139;F;16;LYCEE DALAVE
214719;ADM;PASS;0;5;11;12;17;6;16;17;9;14;;10;185;M;19;LYCEE DALAVE
214720;ADM;PASS;1;12;13;5;17;5;13;9;10;13;;9;160;M;19;LYCEE DALAVE
214721;AJ;;0;5;10;4;12;4;10;6;7;13;;0;114;F;21;LYCEE DE DAVIE
214722;AJ;;0;6;10;5;17;2;12;8;13;11;14;;145;F;17;LYCEE DE DAVIE
214723;AJ;;0;9;9;1;16;4;14;10;9;11;;5;136;M;21;LYCEE DALAVE
214724;ADM;BIEN;14;16;14;15;19;7;18;17;15;14;;16;249;M;15;LYCEE DE DAVIE
214725;ADM;PASS;2;9;11;9;17;8;14;12;10;14;8;;177;M;13;LYCEE DE DAVIE
214726;ADM;ABIEN;0;11;15;7;16;15;17;16;15;Inap.;9;17;218;M;19;LYCEE DE DAVIE
214727;AJ;;0;10;11;5;13;6;8;6;13;15;;11;140;F;18;CPL ELIKPLIM
214728;ADM;ABIEN;11;14;15;10;16;7;17;13;16;10;12;;215;M;14;LYCEE DE DAVIE
214729;AJ;;0;8;11;8;15;6;8;8;10;14;12;;146;M;22;LYCEE DE DAVIE
214730;AJ;;0;7;12;6;13;6;9;2;8;13;6;;122;M;18;LYCEE DE DAVIE
214731;ADM;PASS;0;7;15;7;19;8;11;10;12;15;;15;181;M;15;LYCEE DE DAVIE
214732;AJ;;0;6;15;6;11;6;7;4;12;13;;15;136;M;17;CEG ASSOME
214733;AJ;;0;8;12;3;5;5;3;1;4;10;8;;74;M;19;CPL ELIKPLIM
214734;ADM;PASS;0;4;12;8;18;8;15;10;11;10;;16;173;M;16;CEG ASSOME
214735;AJ;;0;7;10;1;16;6;8;8;6;14;0;10;121;M;16;LYCEE DALAVE
214736;AJ;;0;8;11;5;15;4;15;6;10;13;14;;147;F;21;LYCEE DE DAVIE
214737;ADM;PASS;1;8;11;5;14;8;17;8;12;11;9;;160;F;15;LYCEE DE DAVIE
214738;ADM;PASS;10;12;11;5;15;6;16;15;9;12;;17;183;F;15;LYCEE DALAVE
214739;ADM;ABIEN;3;13;11;11;16;11;16;9;17;15;;9;203;F;19;CPL ELIKPLIM
214740;AJ;;0;6;12;4;13;7;14;1;15;12;12;;142;M;16;LYCEE DE DAVIE
214741;ADM;PASS;3;7;12;7;17;8;15;8;10;11;;11;166;M;17;LYCEE DALAVE
214742;ADM;ABIEN;7;15;13;10;13;9;14;11;14;14;;9;194;F;13;CPL ELIKPLIM
214743;AJ;;0;0;0;0;0;0;0;0;0;0;;0;0;F;15;CPL ELIKPLIM
214744;AJ;;0;9;10;4;13;5;11;8;5;10;;8;121;M;13;LYCEE DALAVE
214745;AJ;;0;6;9;3;11;4;8;8;7;14;;1;110;M;19;LYCEE DALAVE
214746;AJ;;0;5;9;2;11;3;9;9;5;15;;12;108;F;16;LYCEE DALAVE
214747;ADM;PASS;2;9;12;9;17;9;14;15;8;12;;16;186;M;17;LYCEE DALAVE
214748;ADM;PASS;0;4;11;5;14;6;16;13;11;11;;13;160;M;16;LYCEE DALAVE
214749;ADM;PASS;1;10;12;4;16;6;13;7;13;13;17;;161;F;17;LYCEE DE DAVIE
214750;ADM;ABIEN;11;14;12;11;16;8;15;13;9;10;14;;197;F;16;LYCEE DE DAVIE
214751;AJ;;0;6;13;3;14;6;13;5;10;12;15;;141;F;17;LYCEE DE DAVIE
214752;ADM;PASS;0;11;11;7;18;7;16;9;12;Inap.;15;13;179;M;19;LYCEE DE DAVIE
214753;AJ;;0;7;11;5;15;7;10;5;10;Inap.;7;10;133;F;20;CPL ELIKPLIM
214754;ADM;PASS;0;8;12;8;16;8;15;10;9;Inap.;12;8;166;F;20;LYCEE DE DAVIE
214755;AJ;;0;0;0;0;0;0;0;0;0;0;0;;0;F;19;LYCEE DALAVE
214756;ADM;PASS;0;6;11;11;19;9;15;13;10;14;;11;187;M;15;LYCEE DALAVE
214757;AJ;;0;6;11;8;10;6;12;11;6;15;;13;142;F;14;LYCEE DALAVE
214758;AJ;;0;6;12;4;6;7;7;9;9;12;0;1;116;M;18;LYCEE DALAVE
214759;ADM;ABIEN;4;17;15;7;13;14;15;12;13;Inap.;0;17;204;F;14;CPL ELIKPLIM
214760;AJ;;0;0;0;0;0;0;0;0;0;0;0;;0;F;19;LYCEE DE DAVIE
214761;ADM;ABIEN;6;12;15;9;15;8;17;17;11;Inap.;12;18;209;M;15;LYCEE DALAVE
214762;AJ;;0;5;11;2;6;6;7;5;6;15;;8;96;F;15;LYCEE DALAVE
214763;AJ;;0;8;8;3;5;11;13;5;4;12;11;;109;M;16;LYCEE DE DAVIE
214764;ADM;PASS;7;9;12;5;14;7;13;7;9;15;15;;160;M;17;LYCEE DE DAVIE
214765;AJ;;0;8;9;4;12;7;15;14;5;13;;7;143;F;16;LYCEE DALAVE
214766;AJ;;0;9;9;6;16;7;13;11;6;11;;11;147;M;14;LYCEE DALAVE
214767;ADM;PASS;0;8;11;6;19;8;13;10;9;12;;9;162;M;19;LYCEE DALAVE
214768;AJ;;0;1;10;6;9;6;8;4;2;14;12;;97;F;21;LYCEE DE DAVIE
214769;AJ;;0;6;12;3;8;8;7;6;9;14;12;;118;M;17;LYCEE DE DAVIE
214770;AJ;;0;2;10;3;12;4;12;5;3;15;10;;105;M;20;LYCEE DE DAVIE
214771;AJ;;0;6;11;2;13;5;14;7;6;Inap.;14;11;127;F;16;LYCEE DE DAVIE
214772;ADM;PASS;0;8;12;8;17;6;18;15;8;14;;13;183;M;17;LYCEE DALAVE
214773;AJ;;0;6;9;2;13;6;12;5;8;15;5;;121;M;20;LYCEE DE DAVIE
214774;ADM;BIEN;8;15;13;16;15;8;17;16;15;15;16;;233;M;15;LYCEE DE DAVIE
214775;ADM;PASS;10;12;10;8;12;7;14;11;8;12;11;;165;M;16;LYCEE DALAVE
214776;AJ;;0;7;12;4;12;8;8;5;7;15;;11;125;M;16;LYCEE DE DAVIE
214777;AJ;;0;8;15;4;11;4;5;6;7;13;;12;117;M;18;LYCEE DE DAVIE
214778;AJ;;0;3;12;5;8;5;9;5;5;13;8;;104;M;17;LYCEE DE DAVIE
214779;ADM;PASS;0;9;13;5;14;7;16;9;11;15;;11;165;M;19;LYCEE DE DAVIE
214780;AJ;;0;6;15;4;13;9;12;5;6;11;;15;140;F;14;CEG ASSOME
214781;AJ;;0;0;0;0;0;0;0;0;0;0;;0;0;F;17;LYCEE DALAVE
214782;ADM;PASS;9;15;13;7;11;4;12;11;9;0;;12;160;M;14;CPL ELIKPLIM
214783;AJ;;0;5;13;6;9;6;12;7;4;10;;9;119;F;16;CEG ASSOME
214784;ADM;PASS;10;8;14;7;11;8;19;8;11;11;;16;180;F;16;LYCEE DE DAVIE
214785;AJ;;0;8;12;4;10;7;9;4;5;10;;13;113;F;19;CEG ASSOME
214786;AJ;;0;6;12;7;12;9;11;7;10;14;;13;149;F;17;CEG ASSOME
214787;AJ;;0;6;11;9;9;8;8;4;7;11;;12;121;M;15;CPL ELIKPLIM
214788;AJ;;0;0;0;0;0;0;0;0;0;0;0;;0;M;19;LYCEE DALAVE
214789;AJ;;0;7;13;8;7;8;8;9;6;13;;8;128;M;18;LYCEE DALAVE
214790;ADM;PASS;0;9;12;7;17;11;13;12;11;13;;15;183;F;19;LYCEE DALAVE
214791;ADM;PASS;0;12;14;5;18;5;14;6;14;15;;11;170;F;18;CPL ELIKPLIM
214792;AJ;;0;6;13;4;15;7;10;10;4;12;;6;134;M;16;LYCEE DALAVE
214793;ADM;PASS;0;9;13;9;19;7;16;13;8;13;;10;182;M;15;CEG ASSOME
214794;AJ;;0;13;14;4;8;9;8;6;9;13;;15;137;F;17;CPL ELIKPLIM
214795;AJ;;0;8;13;5;14;15;9;4;8;10;;18;149;M;16;CEG ASSOME
214796;ADM;PASS;0;6;12;11;19;7;16;11;7;15;;7;177;M;17;CEG ASSOME
214797;ADM;PASS;0;10;12;6;16;8;17;7;12;15;;13;174;M;16;LYCEE DE DAVIE
214798;ADM;PASS;0;12;14;13;13;5;8;10;13;15;;11;170;M;18;CPL ELIKPLIM
214799;AJ;;0;9;14;4;13;6;11;8;10;15;11;;147;F;16;LYCEE DE DAVIE
214800;AJ;;7;7;13;5;17;4;9;9;7;11;;12;145;M;14;LYCEE DE DAVIE
214801;AJ;;0;10;11;3;10;6;14;7;9;15;11;;136;M;16;LYCEE DE DAVIE
214802;AJ;;3;6;13;7;18;4;10;6;9;10;16;;148;M;16;LYCEE DE DAVIE
214803;AJ;;15;8;12;7;11;8;9;7;5;13;14;;148;F;18;LYCEE DE DAVIE
214804;AJ;;5;7;13;2;13;8;5;9;11;11;12;;137;F;17;LYCEE DE DAVIE
214805;AJ;;0;1;14;4;17;6;13;4;8;11;;13;137;F;19;CEG ASSOME
214806;ADM;PASS;9;12;12;8;16;6;14;14;10;13;15;;189;M;13;LYCEE DE DAVIE
214807;AJ;;0;6;11;5;15;6;15;10;9;10;7;;148;M;21;LYCEE DALAVE
214808;AJ;;0;3;14;2;9;7;11;7;10;13;8;;126;M;18;LYCEE DALAVE
214809;ADM;PASS;2;12;11;6;15;10;17;9;8;12;;13;171;M;20;LYCEE DE DAVIE
214810;ADM;PASS;1;7;11;9;15;7;17;11;6;14;13;;167;M;17;LYCEE DE DAVIE
214811;ADM;ABIEN;1;10;11;15;17;11;18;13;13;11;;14;212;M;16;CEG ASSOME
214812;ADM;PASS;0;8;12;9;13;7;16;8;10;15;14;;167;M;19;LYCEE DE DAVIE
214813;AJ;;2;8;11;8;14;4;12;7;7;15;;11;142;M;14;LYCEE DE DAVIE
214814;ADM;PASS;0;10;11;6;16;6;13;12;10;12;;8;160;M;17;LYCEE DE DAVIE
214815;AJ;;0;5;11;5;12;5;11;7;10;13;11;;131;F;16;LYCEE DE DAVIE
214816;ADM;ABIEN;9;9;12;8;17;10;15;14;9;11;16;;194;M;15;LYCEE DE DAVIE
214817;AJ;;0;4;11;5;10;6;10;4;5;15;;6;111;M;21;LYCEE DE DAVIE
214818;AJ;;7;8;12;7;12;5;15;5;9;15;11;;151;F;20;LYCEE DE DAVIE
214819;ADM;PASS;11;10;11;9;15;4;14;8;9;11;12;;164;F;15;LYCEE DE DAVIE
214820;AJ;;1;6;12;4;12;4;11;6;9;10;7;;123;M;16;LYCEE DALAVE
214821;AJ;;0;6;11;3;3;5;8;5;3;Inap.;7;9;82;F;19;LYCEE DALAVE
214822;AJ;;1;9;12;4;14;2;13;8;7;13;;3;133;M;19;LYCEE DALAVE
214823;AJ;;0;10;9;2;13;7;14;6;7;14;15;;135;M;17;LYCEE DE DAVIE
214824;AJ;;0;12;10;8;15;3;6;3;9;15;7;;125;M;17;LYCEE DE DAVIE
214825;ADM;PASS;1;8;12;9;12;9;14;9;8;14;;12;161;M;17;CEG ASSOME
214826;ADM;PASS;3;15;10;3;14;10;12;7;11;13;17;;160;M;18;LYCEE DE DAVIE
214827;AJ;;0;8;11;2;8;6;8;4;7;13;;5;103;F;18;LYCEE DALAVE
214838;AJ;;0;3;12;6;13;10;12;11;5;10;;14;145;F;16;CEG ASSOME
214839;ADM;PASS;10;10;13;4;14;6;13;12;8;15;;4;165;M;16;LYCEE DALAVE
214840;AJ;;0;6;12;6;12;4;14;9;10;11;12;;143;F;18;LYCEE DE DAVIE
214841;AJ;;0;6;10;4;8;6;7;2;5;12;;6;92;M;19;LYCEE DE DAVIE
214842;AJ;;0;14;12;6;10;7;12;4;7;14;;14;138;F;16;CPL ELIKPLIM
214843;ADM;ABIEN;0;16;15;12;14;11;12;10;13;Inap.;7;18;195;F;16;CPL ELIKPLIM
214844;ADM;PASS;1;10;10;5;17;8;9;9;13;15;;13;161;M;22;LYCEE DALAVE
214845;AJ;;0;7;9;4;14;5;9;11;9;15;8;;134;M;17;LYCEE DE DAVIE
214846;ADM;PASS;0;10;12;11;18;5;14;12;8;15;;12;177;M;18;LYCEE DALAVE
214847;AJ;;0;7;15;5;9;5;7;8;10;14;;17;134;F;18;LYCEE DE DAVIE
214848;AJ;;0;6;12;7;8;8;10;10;7;15;;9;135;F;19;LYCEE DALAVE
214849;AJ;;0;7;11;3;14;5;9;9;6;14;;11;126;F;16;LYCEE DALAVE
214850;AJ;;0;10;12;2;12;5;8;4;10;0;7;17;121;F;18;LYCEE DE DAVIE
214851;ADM;PASS;10;11;10;5;14;5;16;14;12;11;14;;178;M;16;LYCEE DE DAVIE
214852;AJ;;0;6;13;7;16;6;9;8;10;14;13;;151;M;18;LYCEE DE DAVIE
214853;ADM;PASS;0;12;12;7;16;8;11;11;7;11;;16;162;M;15;CPL ELIKPLIM
214854;ADM;PASS;0;12;14;9;16;8;10;5;10;10;14;;160;M;15;LYCEE DE DAVIE
214855;ADM;ABIEN;4;12;13;9;16;9;13;12;13;15;16;;196;M;16;LYCEE DE DAVIE
214856;ADM;PASS;0;12;13;9;14;8;15;11;10;14;;15;181;M;16;CPL ELIKPLIM
214857;AJ;;0;3;13;5;12;3;13;12;11;15;;7;146;F;15;LYCEE DALAVE
214858;ADM;PASS;0;9;12;6;11;6;14;12;11;15;;14;162;F;19;LYCEE DALAVE
214859;ADM;PASS;1;7;13;9;13;6;14;8;10;14;12;;160;M;18;LYCEE DE DAVIE
214860;ADM;PASS;8;13;13;11;18;10;10;9;8;10;;18;184;F;14;LYCEE DE DAVIE
214861;ADM;PASS;0;12;12;10;18;6;12;10;15;12;;16;185;M;22;CEG ASSOME
214862;ADM;PASS;0;12;15;4;16;8;12;5;12;13;13;;162;M;18;LYCEE DE DAVIE
214863;ADM;PASS;2;10;10;6;17;8;13;7;11;14;8;;160;M;19;LYCEE DE DAVIE
214864;AJ;;0;5;9;10;12;6;8;12;9;15;;16;147;M;18;LYCEE DALAVE
214865;ADM;ABIEN;10;10;11;14;18;8;19;11;13;13;18;;216;M;17;CPL ELIKPLIM
214866;ADM;PASS;0;15;11;4;16;9;13;7;16;12;;14;173;M;15;CPL ELIKPLIM
214867;AJ;;0;3;11;4;6;4;10;8;5;13;;7;102;F;16;LYCEE DALAVE
214868;ADM;PASS;0;8;11;6;18;2;13;13;10;12;;15;161;M;15;LYCEE DALAVE
214869;AJ;;0;5;11;2;13;5;11;6;8;15;;12;124;F;15;LYCEE DALAVE
214870;AJ;;0;2;11;6;14;8;12;7;7;13;;11;136;M;21;LYCEE DALAVE
214871;AJ;;0;5;11;4;8;4;13;8;5;11;;6;112;M;16;LYCEE DALAVE
214872;AJ;;0;5;10;8;8;4;7;1;3;12;;14;93;F;19;LYCEE DE DAVIE
214873;AJ;;0;12;11;8;14;4;9;8;10;11;;13;144;F;20;CPL ELIKPLIM
214874;AJ;;0;5;10;6;11;5;8;10;5;13;;9;118;M;16;LYCEE DALAVE
214875;ADM;PASS;8;11;11;8;15;5;11;12;8;15;11;;165;M;15;LYCEE DE DAVIE
214876;ADM;PASS;10;7;11;6;15;7;13;7;9;14;14;;161;M;17;LYCEE DE DAVIE
214877;ADM;PASS;4;7;11;5;12;5;16;12;11;11;14;;160;F;20;LYCEE DE DAVIE
214878;AJ;;3;6;11;3;14;7;10;9;6;15;13;;137;F;15;LYCEE DE DAVIE
214879;ADM;PASS;2;9;12;10;15;9;16;8;14;14;16;;188;M;18;LYCEE DE DAVIE
214880;AJ;;0;5;11;4;16;4;7;1;4;10;17;;104;M;15;LYCEE DE DAVIE
214881;ADM;PASS;0;10;10;4;14;11;15;9;11;13;;16;166;F;17;CEG ASSOME
214882;ADM;BIEN;13;15;13;16;20;12;17;19;13;10;17;;253;M;15;LYCEE DE DAVIE
214883;ADM;PASS;0;3;12;6;15;7;17;12;11;15;;13;171;M;17;CEG ASSOME
214884;AJ;;0;2;10;2;5;5;9;3;4;15;;3;83;M;22;CEG ASSOME
214885;ADM;PASS;3;7;10;10;17;8;14;12;7;11;;10;167;M;15;LYCEE DALAVE
214886;AJ;;0;9;11;3;15;9;10;9;10;10;13;;146;M;15;LYCEE DE DAVIE
214887;AJ;;0;0;0;0;0;0;0;0;0;0;0;;0;M;17;LYCEE DE DAVIE
214888;ADM;ABIEN;0;13;14;10;18;10;14;13;8;13;;16;195;F;15;LYCEE DALAVE
214889;AJ;;0;7;11;8;11;8;9;8;6;12;;14;135;F;16;LYCEE DALAVE
214890;AJ;;0;9;14;6;9;8;6;3;12;14;;13;132;F;16;CPL ELIKPLIM
214891;ADM;PASS;1;4;13;6;16;5;15;6;14;15;10;;160;M;17;LYCEE DE DAVIE
214892;AJ;;0;6;14;7;9;7;9;5;6;15;;10;125;M;19;CPL ELIKPLIM
214893;ADM;ABIEN;13;18;17;12;15;14;14;8;11;15;16;;223;M;18;CPL ELIKPLIM
214894;AJ;;0;8;15;6;13;9;13;1;10;15;;5;147;M;22;CEG ASSOME
214895;ADM;PASS;0;10;12;7;16;6;14;11;8;13;;13;164;M;16;CEG ASSOME
214896;AJ;;0;4;12;5;10;10;16;4;4;12;;14;132;F;15;CEG ASSOME
214897;AJ;;0;10;11;4;11;12;13;6;5;11;9;;135;F;19;LYCEE DE DAVIE
214898;ADM;PASS;1;6;16;8;17;4;13;7;8;0;13;14;160;F;20;LYCEE DE DAVIE
214899;ADM;PASS;2;13;13;6;14;8;12;7;11;12;;14;163;F;13;CPL ELIKPLIM
214900;ADM;PASS;4;13;13;9;16;12;16;8;11;12;;8;189;M;17;CPL ELIKPLIM
214901;AJ;;0;12;12;4;10;7;11;6;8;14;7;;132;M;18;LYCEE DALAVE
214902;ADM;PASS;0;15;11;5;13;12;15;9;7;14;;16;168;F;18;LYCEE DE DAVIE
214903;ADM;ABIEN;0;13;13;9;16;7;14;16;13;14;;19;198;M;20;LYCEE DE DAVIE
214904;ADM;PASS;6;10;9;5;15;9;10;12;9;12;;15;161;M;16;LYCEE DE DAVIE
214905;ADM;PASS;1;9;9;6;20;8;13;12;7;11;;4;161;M;16;LYCEE DALAVE
214906;AJ;;0;2;15;2;16;10;11;3;6;11;0;7;129;M;17;LYCEE DALAVE
214907;ADM;PASS;0;8;9;8;14;12;17;12;5;11;13;;166;M;15;LYCEE DE DAVIE
214908;AJ;;0;3;11;6;12;7;6;7;6;11;14;;118;F;18;LYCEE DE DAVIE
214909;ADM;PASS;0;9;13;4;17;5;16;10;13;10;5;;165;M;15;LYCEE DE DAVIE
214910;ADM;PASS;0;11;15;5;17;7;13;7;10;15;;12;166;M;17;CPL ELIKPLIM
214911;AJ;;0;7;11;6;10;5;12;4;8;10;6;;119;M;17;CPL ELIKPLIM
214912;AJ;;0;6;10;2;8;7;5;1;4;14;11;;85;M;21;LYCEE DE DAVIE
214913;AJ;;0;5;13;6;13;5;12;6;3;15;11;;127;M;18;LYCEE DE DAVIE
214914;AJ;;0;5;11;1;5;9;3;5;5;10;;8;83;F;15;CPL ELIKPLIM
214915;AJ;;0;4;11;7;9;6;8;6;3;12;;4;106;F;21;LYCEE DE DAVIE
214916;ADM;PASS;0;16;12;11;15;12;12;10;10;10;;19;185;F;15;CPL ELIKPLIM
214917;ADM;ABIEN;0;10;15;10;17;8;17;12;12;10;17;;197;M;14;LYCEE DE DAVIE
214918;AJ;;0;10;12;10;9;8;9;7;10;12;;9;142;F;12;CPL ELIKPLIM
214919;ADM;PASS;0;8;11;7;15;8;14;11;8;15;;18;166;F;17;LYCEE DE DAVIE
214920;ADM;PASS;0;5;12;6;18;4;18;14;12;14;13;;180;M;14;LYCEE DE DAVIE
214921;AJ;;0;3;10;5;14;8;8;2;6;15;12;;116;M;16;LYCEE DE DAVIE
214922;AJ;;0;7;11;3;7;6;8;6;6;14;;14;109;F;18;CEG ASSOME
214923;AJ;;0;12;10;3;7;7;7;5;11;12;;11;115;F;17;CPL ELIKPLIM
214924;ADM;ABIEN;0;15;15;14;16;7;13;11;13;10;;13;196;M;15;CPL ELIKPLIM
214925;ADM;PASS;0;10;15;5;17;7;16;11;9;14;;12;176;M;16;LYCEE DE DAVIE
214926;ADM;PASS;9;5;11;9;12;8;13;10;8;10;;14;160;F;17;CEG ASSOME
214927;AJ;;0;9;11;6;14;4;11;7;11;15;;11;143;M;17;LYCEE DE DAVIE
214928;AJ;;0;9;10;12;15;6;8;12;6;10;;12;149;M;15;LYCEE DALAVE
214929;ADM;PASS;0;7;11;9;16;6;18;12;9;13;12;;174;F;20;LYCEE DE DAVIE
214930;AJ;;0;5;8;4;11;4;12;4;11;15;;6;118;M;15;CPL ELIKPLIM
214931;AJ;;0;6;11;4;15;5;9;4;9;15;;9;125;M;18;CPL ELIKPLIM
214932;ADM;PASS;2;12;12;6;17;6;16;9;12;Inap.;17;;175;M;15;LYCEE DE DAVIE
214933;AJ;;6;9;12;6;8;6;9;9;4;13;;9;126;F;18;LYCEE DALAVE
214934;ADM;PASS;0;14;16;8;14;13;14;10;10;13;11;;188;F;14;LYCEE DE DAVIE
214935;ADM;PASS;14;14;11;8;15;10;14;9;9;15;;15;190;M;18;LYCEE DE DAVIE
214936;AJ;;0;7;9;15;12;4;8;7;6;15;12;;136;M;17;CPL ELIKPLIM
214937;AJ;;0;7;10;5;15;6;13;8;8;14;;13;144;M;18;LYCEE DE DAVIE
214938;AJ;;0;11;8;4;9;9;9;11;6;15;12;;130;F;15;LYCEE DALAVE
214939;AJ;;0;4;10;7;10;8;10;8;8;13;;11;130;F;20;CPL ELIKPLIM
214940;AJ;;0;4;12;5;14;8;13;6;4;11;;9;129;F;19;CEG ASSOME
214941;AJ;;0;6;12;3;16;5;13;7;5;12;8;;130;M;15;LYCEE DALAVE
214942;ADM;ABIEN;6;12;12;9;20;13;16;15;6;12;;16;207;M;15;LYCEE DALAVE
214943;AJ;;0;9;10;11;12;5;13;14;4;12;;11;150;F;17;LYCEE DE DAVIE
214944;AJ;;0;3;11;2;7;4;4;2;2;15;7;;72;M;15;LYCEE DE DAVIE
214945;ADM;ABIEN;0;13;13;3;18;16;19;10;9;13;;16;197;F;16;CEG ASSOME
214946;AJ;;0;8;11;6;16;8;14;6;8;12;;12;150;M;16;LYCEE DE DAVIE
214947;ADM;PASS;1;8;11;8;14;8;16;8;8;0;;15;160;F;25;LYCEE DE DAVIE
214948;AJ;;0;6;11;4;14;6;8;2;9;15;;9;119;F;17;CPL ELIKPLIM
214949;AJ;;0;7;12;7;12;8;9;7;7;14;;17;140;F;21;LYCEE DE DAVIE
214950;ADM;PASS;1;7;12;6;18;6;16;10;7;12;11;;161;F;19;LYCEE DE DAVIE
214951;ADM;PASS;0;12;11;9;16;7;11;9;10;12;;18;165;F;16;LYCEE DE DAVIE
214952;AJ;;0;8;10;6;14;7;12;9;6;14;16;14;149;F;20;LYCEE DE DAVIE
214953;ADM;ABIEN;3;8;14;10;17;6;18;12;11;14;;17;196;F;16;LYCEE DE DAVIE
214954;AJ;;0;4;10;5;15;8;8;4;7;15;12;;125;M;22;LYCEE DE DAVIE
214955;AJ;;2;6;12;4;15;8;15;8;8;10;;11;149;M;16;CEG ASSOME
214956;ADM;PASS;1;12;11;9;14;9;8;11;8;15;13;;161;F;17;LYCEE DE DAVIE
214957;ADM;PASS;3;14;14;7;18;6;15;11;7;12;;18;180;F;17;LYCEE DE DAVIE
214958;ADM;PASS;0;8;15;4;16;8;12;4;11;12;17;16;160;M;16;LYCEE DE DAVIE
214959;ADM;PASS;0;13;15;6;17;8;15;6;7;15;;0;166;F;19;LYCEE DE DAVIE
214960;AJ;;0;6;10;6;13;6;16;10;4;14;;5;140;M;16;LYCEE DALAVE
214961;ADM;PASS;0;11;14;7;19;7;13;12;11;14;;7;181;F;16;LYCEE DALAVE
214962;ADM;PASS;0;10;12;7;19;6;16;12;12;15;;12;185;M;16;CEG ASSOME
214963;AJ;;0;11;13;6;10;5;7;4;10;14;;11;126;F;18;CPL ELIKPLIM
214964;AJ;;0;4;13;3;12;4;12;9;5;0;;4;120;F;18;LYCEE DALAVE
214965;ADM;PASS;0;7;14;6;18;8;14;9;8;14;;6;165;M;20;LYCEE DALAVE
214966;ADM;PASS;0;13;16;5;14;6;14;8;9;Inap.;15;14;166;F;14;LYCEE DE DAVIE
214967;ADM;ABIEN;7;16;14;4;19;10;15;15;11;11;11;;201;M;18;LYCEE DALAVE
214968;AJ;;0;8;10;5;9;5;8;5;8;12;;13;113;F;17;CPL ELIKPLIM
214969;AJ;;0;6;11;6;10;7;10;6;9;14;;7;128;F;19;LYCEE DE DAVIE
214970;AJ;;0;9;13;6;15;5;11;5;12;12;;6;145;F;18;CPL ELIKPLIM
214971;AJ;;0;12;12;5;10;8;8;6;13;12;;8;138;F;16;CPL ELIKPLIM
214972;ADM;PASS;1;10;14;3;16;6;12;13;10;11;;10;160;M;14;LYCEE DALAVE
214973;AJ;;0;7;13;6;13;4;10;4;10;15;11;;133;F;16;LYCEE DE DAVIE
214974;ADM;PASS;0;6;12;7;17;7;16;14;11;13;;12;179;M;18;LYCEE DALAVE
214975;AJ;;0;2;14;6;10;5;7;8;9;14;;9;124;F;19;LYCEE DALAVE
214976;AJ;;0;8;14;8;8;6;10;11;8;13;;7;141;M;15;LYCEE DALAVE
214977;ADM;PASS;0;8;14;9;12;10;14;7;10;13;;10;163;F;19;CEG ASSOME
214978;AJ;;0;7;12;6;7;3;11;5;10;15;7;;120;F;17;LYCEE DE DAVIE
214979;ADM;ABIEN;10;12;14;10;13;10;11;13;13;15;;17;200;F;16;LYCEE DE DAVIE
214980;ADM;PASS;1;8;13;13;10;6;10;11;10;14;;12;161;F;18;LYCEE DE DAVIE
214981;AJ;;2;9;14;3;12;8;7;6;13;15;6;;142;M;19;LYCEE DE DAVIE
214992;AJ;;0;1;12;3;4;4;3;1;3;15;;5;66;F;21;CEG GAPE KPEDJI
214993;AJ;;0;2;12;7;12;9;14;7;7;15;;9;143;F;16;CEG GAPE-ATCHANVE
214994;AJ;;0;2;15;6;13;10;12;7;8;14;;10;148;F;20;CEG GAPE-CENTRE
214995;AJ;;0;8;14;6;10;10;8;8;11;13;;11;146;F;17;CEG GAPE KPEDJI
214996;AJ;;0;6;14;5;14;7;11;8;7;13;;7;141;M;24;CEG GAPE KPODZI
214997;ADM;PASS;3;8;15;7;17;6;15;7;10;15;15;;175;M;20;CEG GAPE-CENTRE
214998;AJ;;0;4;11;6;12;7;12;9;4;15;;11;132;M;19;CEG GAPE ADZIDO
214999;ADM;PASS;1;9;12;7;14;7;15;9;9;15;;5;161;M;17;CEG GAPE-AVELEBE
215000;ADM;PASS;2;6;12;6;16;11;13;6;10;0;14;7;160;M;17;CEG GAPE-CENTRE
215001;AJ;;0;10;11;5;13;8;14;6;10;14;;8;148;M;16;CEG GAPE-CENTRE
215002;AJ;;0;9;9;7;18;6;10;5;12;12;13;;148;M;17;CEG GAPE-AVELEBE
215003;AJ;;0;5;9;5;11;6;11;9;5;15;;13;125;M;21;CEG COM DE GAPE-AVEGAN
215004;AJ;;0;8;12;6;7;8;11;6;2;12;;12;116;M;14;CEG GAPE-AVELEBE
215005;AJ;;0;4;12;8;12;8;15;6;6;Inap.;14;6;142;F;21;CEG GAPE ADZIDO
215006;AJ;;0;9;10;4;12;8;6;9;12;11;;11;133;M;16;CS ELIKPLIM SOURCE DE VIE GAPE-CENTRE
215007;ADM;PASS;7;14;13;7;18;10;14;11;8;13;;15;191;M;14;CEG GAPE KPEDJI
215008;AJ;;0;7;12;8;12;2;13;6;6;15;;14;134;F;18;CEG GAPE ADZIDO
215009;ADM;BIEN;7;14;16;15;16;12;16;13;12;10;;19;226;M;15;CEG GAPE-AVELEBE
