Num;Décision;Mention;DICT;QSION;RDACT;MATHS;HGEO;ANGL;SVT;SCPHY;ECM;EPS;DS_EN;LGFAC;Tot;sexe;age;etablissement
400285;AJ;;0;3;12;5;3;9;3;2;7;10;;15;90;F;19;CPL MON AVENIR - SOKODE
400286;ADM;PASS;0;8;12;5;17;10;14;6;11;10;;18;163;F;14;CPL MON AVENIR - SOKODE
400287;ADM;PASS;1;9;12;7;14;10;10;9;11;10;;17;161;F;18;CPL MENELIK II
400288;AJ;;0;2;9;5;5;10;7;3;5;11;;13;94;F;21;CPL MENELIK II
400289;AJ;;0;4;11;6;9;11;6;4;10;12;;14;124;F;17;CEG DIDAURE
400290;ADM;PASS;1;6;9;5;16;7;12;10;13;12;17;12;160;M;17;CEG DIDAURE
400291;AJ;;0;2;9;4;10;11;8;5;10;13;;15;124;M;16;CEG DIDAURE
400292;ADM;PASS;0;6;14;6;16;10;15;10;15;12;;17;185;M;19;CEG DIDAURE
400293;ADM;PASS;0;5;10;5;19;7;9;8;13;15;14;16;161;M;17;CPL LA LUMIÈRE
400294;AJ;;0;2;10;1;14;9;9;1;13;12;;16;123;M;20;CPL DAR' SALAM
400295;AJ;;0;2;9;1;12;4;8;1;11;12;;13;99;M;26;CPL DAR' SALAM
400296;AJ;;0;1;8;1;16;9;3;4;7;14;;15;106;F;17;CPL MON AVENIR - SOKODE
400297;AJ;;0;8;8;3;17;10;6;5;13;10;;17;137;M;20;CEG DIDAURE
400298;AJ;;0;4;9;1;12;12;3;1;10;10;;16;105;F;19;CPL DAR' SALAM
400299;ADM;PASS;4;14;12;7;20;7;18;7;12;11;;20;190;M;17;CPL DAR' SALAM
400300;ADM;PASS;0;11;15;7;17;7;17;7;15;10;;16;186;F;14;CPL MON AVENIR - SOKODE
400301;ADM;PASS;0;7;13;8;18;11;15;8;13;14;13;0;186;F;25;CPL LA LUMIÈRE
400302;AJ;;0;11;13;2;16;9;6;5;13;15;;15;149;M;23;CEG DIDAURE
400303;ADM;PASS;1;7;11;4;18;9;12;5;13;0;15;14;161;F;15;CPL MON AVENIR - SOKODE
400304;ADM;PASS;1;4;8;7;17;7;19;4;13;10;;16;160;F;16;CPL DAR' SALAM
400305;ADM;PASS;0;10;9;7;18;7;17;7;12;11;;15;170;M;19;CPL MON AVENIR - SOKODE
400306;AJ;;0;7;8;2;16;8;5;2;12;12;;16;120;M;19;CEG DIDAURE
400307;AJ;;0;1;7;1;13;5;2;1;11;14;;12;87;M;19;CPL MENELIK II
400308;ADM;PASS;0;7;11;5;18;12;16;8;15;10;;15;182;F;19;CEG DIDAURE
400309;AJ;;0;2;7;3;14;5;19;5;14;11;;15;142;M;17;CPL MENELIK II
400310;AJ;;0;4;9;2;16;6;7;3;11;10;;13;115;F;20;CPL MENELIK II
400311;AJ;;0;8;7;1;11;6;7;3;10;11;5;;99;M;19;CEG DIDAURE
400312;AJ;;0;5;7;5;17;7;12;6;14;13;;15;149;M;20;CEG DIDAURE
400313;ADM;ABIEN;0;8;15;8;18;8;17;11;14;11;;16;196;F;20;CEG DIDAURE
400314;AJ;;0;6;10;2;18;8;10;1;13;10;15;;135;M;20;CEG DIDAURE
400315;AJ;;0;4;8;4;16;7;13;4;17;0;3;12;144;F;20;CEG DIDAURE
400316;AJ;;0;11;9;1;18;10;10;3;15;13;;16;151;M;18;CEG DIDAURE
400317;AJ;;0;3;10;4;19;8;4;5;15;10;12;;135;F;20;CEG DIDAURE
400318;ADM;PASS;0;6;8;3;19;11;12;7;18;14;15;;171;M;19;CPL MENELIK II
400319;ADM;PASS;0;2;11;8;19;9;15;11;16;15;;17;190;M;18;CEG DIDAURE
400320;ADM;PASS;1;7;8;7;18;10;8;5;16;13;;15;160;F;20;CEG DIDAURE
400321;AJ;;0;2;9;2;17;9;6;7;12;11;;17;132;F;20;CEG DIDAURE
400322;ADM;PASS;0;7;11;7;17;7;11;8;12;0;15;15;163;F;18;CPL MENELIK II
400323;ADM;PASS;1;9;12;3;18;9;9;6;15;13;;14;161;M;19;CPL MON AVENIR - SOKODE
400324;ADM;PASS;0;4;10;9;20;10;13;9;18;13;;16;190;M;18;CEG DIDAURE
400325;ADM;PASS;0;7;10;6;18;11;19;7;16;10;9;;181;F;15;CPL MON AVENIR - SOKODE
400326;ADM;ABIEN;0;6;11;4;18;16;15;9;14;15;16;16;195;M;18;CPL LA LUMIÈRE
400327;ADM;PASS;0;8;11;4;19;10;12;8;18;15;15;17;187;M;19;CPL LA LUMIÈRE
400328;ADM;PASS;0;5;6;6;18;12;18;9;19;0;;15;186;M;18;CEG DIDAURE
400329;ADM;PASS;0;1;10;8;15;7;10;12;17;13;14;19;171;F;18;CPL LA LUMIÈRE
400330;AJ;;0;1;9;3;4;4;2;8;8;11;;12;80;M;16;CPL MENELIK II
400331;ADM;PASS;0;7;11;8;15;6;17;12;16;13;;20;185;M;15;CPL MENELIK II
400332;ADM;PASS;0;4;8;7;16;9;13;13;14;14;;15;173;M;21;CEG DIDAURE
400333;ADM;PASS;0;4;10;8;19;10;15;11;12;15;15;11;185;F;21;CPL LA LUMIÈRE
400334;ADM;ABIEN;0;9;10;10;18;15;18;12;16;15;13;15;220;M;19;CPL LA LUMIÈRE
400335;AJ;;0;7;9;6;8;4;5;5;10;10;;14;105;F;15;CPL MON AVENIR - SOKODE
400336;ADM;PASS;1;4;10;4;16;9;9;12;13;15;;16;161;M;23;CEG DIDAURE
400337;ADM;PASS;0;4;7;4;16;9;11;13;15;11;;17;160;M;18;CEG DIDAURE
400338;AJ;;2;8;8;2;14;12;11;9;10;10;10;;142;F;20;CEG DIDAURE
400339;ADM;PASS;2;9;12;8;13;12;12;12;14;13;13;15;188;F;19;CPL LA LUMIÈRE
400340;AJ;;0;6;10;3;18;5;8;9;14;11;13;;144;M;16;CEG DIDAURE
400341;ADM;PASS;0;4;10;2;18;10;15;10;13;14;;16;169;M;18;CEG DIDAURE
400342;AJ;;0;4;10;6;12;10;7;12;12;13;;18;150;F;19;CEG DIDAURE
400343;AJ;;0;4;10;5;10;6;8;11;14;10;;19;137;M;15;CPL MON AVENIR - SOKODE
400344;ADM;PASS;1;7;10;6;15;10;8;11;14;10;;16;161;F;15;CPL MON AVENIR - SOKODE
400345;AJ;;0;3;8;2;9;7;5;13;5;10;;18;106;F;19;CPL DAR' SALAM
400346;ADM;PASS;0;9;10;10;17;10;13;12;13;15;;19;189;M;17;CEG DIDAURE
400347;AJ;;0;4;10;3;11;6;5;11;7;10;;17;115;F;14;CPL MON AVENIR - SOKODE
400348;ADM;PASS;0;6;12;6;16;8;9;12;14;10;;19;165;F;17;CPL MON AVENIR - SOKODE
400349;ADM;PASS;1;8;12;4;17;10;6;13;12;10;13;;160;F;14;CEG DIDAURE
400350;ADM;PASS;0;6;13;10;17;8;13;11;12;14;;12;180;M;21;CEG DIDAURE
400351;AJ;;0;4;12;4;10;8;7;8;14;11;;14;135;M;17;CPL MON AVENIR - SOKODE
400352;ADM;PASS;2;5;10;6;14;11;10;11;12;10;;17;160;F;18;CPL MENELIK II
400353;ADM;ABIEN;0;8;13;5;19;11;14;13;14;11;;15;192;M;17;CPL DAR' SALAM
400354;AJ;;0;3;8;1;15;7;9;12;11;12;14;;135;M;18;CEG DIDAURE
400355;ADM;PASS;0;5;15;5;15;9;14;12;9;14;13;11;171;F;24;CPL LA LUMIÈRE
400356;ADM;PASS;0;7;12;4;17;10;15;12;16;10;;17;184;M;15;CPL MON AVENIR - SOKODE
400357;ADM;PASS;0;7;12;6;12;12;12;13;10;11;;19;167;M;18;CEG DIDAURE
400358;AJ;;0;2;7;3;8;9;4;12;6;12;;13;105;F;19;CPL MENELIK II
400359;ADM;PASS;0;7;13;6;17;8;13;12;13;0;14;;175;F;16;CEG DIDAURE
400360;AJ;;0;0;0;0;0;0;0;0;0;0;;;0;F;27;CPL MENELIK II
400361;AJ;;0;1;8;2;10;6;3;11;9;10;;15;104;F;18;CPL MENELIK II
400362;AJ;;0;2;7;3;14;8;13;13;9;10;;15;141;M;13;CPL MENELIK II
400363;AJ;;0;9;6;5;17;8;4;13;12;12;;15;146;F;14;CPL MENELIK II
400364;ADM;ABIEN;0;12;12;9;17;11;15;14;10;14;14;18;201;F;16;CPL LA LUMIÈRE
400365;ADM;ABIEN;0;7;13;11;18;13;12;15;17;10;;19;210;F;22;CPL MENELIK II
400366;AJ;;0;2;8;6;10;6;9;13;5;12;;15;123;F;20;CEG DIDAURE
400367;AJ;;0;7;10;4;13;7;6;14;7;15;;20;139;M;20;CEG DIDAURE
400368;ADM;ABIEN;0;10;10;9;19;10;13;13;11;15;14;20;194;F;16;CPL LA LUMIÈRE
400369;ADM;PASS;0;10;12;6;14;8;12;11;11;0;14;17;167;F;20;CEG DIDAURE
400370;AJ;;0;6;8;1;15;8;10;1;10;10;7;;112;M;17;CEG DIDAURE
400371;AJ;;0;5;8;5;13;10;9;7;10;15;;19;139;F;16;CEG DIDAURE
400372;AJ;;0;6;8;4;14;11;7;3;11;13;;17;130;M;20;CEG DIDAURE
400373;AJ;;0;5;11;5;16;11;8;1;13;12;15;;142;F;16;CPL MENELIK II
400374;ADM;PASS;0;3;11;6;17;11;11;9;12;15;16;15;172;F;18;CPL LA LUMIÈRE
400375;AJ;;0;0;0;0;0;0;0;0;0;0;0;;0;F;27;CPL MENELIK II
400376;ADM;PASS;0;4;9;6;16;15;14;5;13;10;;14;164;F;18;CPL MON AVENIR - SOKODE
400377;ADM;PASS;0;8;9;5;17;12;12;5;13;15;12;;161;M;15;CEG DIDAURE
400378;ADM;ABIEN;0;14;15;7;16;13;16;6;14;15;19;;198;F;18;CEG DIDAURE
400379;AJ;;0;3;9;2;10;8;6;1;9;10;16;;98;M;20;CEG DIDAURE
400380;AJ;;0;3;8;5;9;11;6;5;11;10;;16;118;F;13;CPL MON AVENIR - SOKODE
400381;ADM;ABIEN;5;12;12;4;17;13;13;7;17;0;17;15;193;M;14;CPL MON AVENIR - SOKODE
400382;AJ;;0;6;8;4;10;11;8;1;10;14;;15;119;M;20;CPL MENELIK II
400383;AJ;;6;6;15;3;12;12;8;2;15;10;;14;150;M;16;CPL DAR' SALAM
400384;AJ;;0;2;10;7;11;12;6;5;14;13;;15;140;F;15;CEG DIDAURE
400385;ADM;PASS;0;9;11;5;17;10;13;5;16;14;;16;172;M;18;CEG DIDAURE
400386;ADM;PASS;0;7;10;9;18;7;16;7;10;13;14;15;173;M;14;CPL LA LUMIÈRE
400387;AJ;;0;6;11;3;9;11;6;6;14;15;0;15;136;F;16;CEG DIDAURE
400388;ADM;PASS;2;10;12;5;15;11;13;5;10;13;;14;161;M;17;CEG DIDAURE
400389;ADM;PASS;0;9;11;3;18;11;16;5;11;13;;14;166;M;26;CPL DAR' SALAM
400390;ADM;PASS;0;8;10;8;16;14;15;5;13;14;11;14;179;M;20;CPL LA LUMIÈRE
400391;ADM;PASS;1;11;11;5;16;11;12;3;12;13;;15;160;F;16;CEG DIDAURE
400392;ADM;ABIEN;2;13;14;10;15;11;14;12;14;11;;13;199;M;15;CEG DIDAURE
400393;AJ;;0;2;11;6;15;13;8;2;11;11;;20;140;M;17;CPL MON AVENIR - SOKODE
400394;AJ;;0;1;5;1;10;9;3;1;8;15;;18;85;F;16;CPL MENELIK II
400395;AJ;;6;3;10;7;9;14;8;6;10;14;;15;146;F;22;CEG DIDAURE
400396;AJ;;0;2;7;2;13;10;6;1;10;0;;13;103;F;22;CEG DIDAURE
400397;ADM;BIEN;0;15;12;12;17;12;18;20;17;14;16;15;245;F;16;CPL LA LUMIÈRE
400398;AJ;;2;9;15;2;12;13;7;1;10;0;16;15;141;F;18;CPL MON AVENIR - SOKODE
400399;AJ;;0;9;12;2;14;8;8;1;12;0;12;;125;F;24;CEG DIDAURE
400400;ADM;PASS;0;6;12;5;16;12;13;2;19;10;;19;169;F;21;CPL MENELIK II
400401;ADM;ABIEN;0;9;12;7;17;18;12;8;17;11;;18;197;F;19;CEG DIDAURE
400402;AJ;;0;5;10;3;16;12;8;3;12;12;;14;139;M;20;CPL MON AVENIR - SOKODE
400403;AJ;;0;3;8;4;18;10;11;1;15;13;;13;143;M;15;CEG DIDAURE
400404;AJ;;0;5;10;4;16;11;10;3;13;14;;13;146;M;23;CEG DIDAURE
400405;AJ;;0;5;16;2;15;8;9;1;15;12;;14;143;M;20;CEG DIDAURE
400406;ADM;PASS;3;8;12;5;18;6;14;7;15;0;;15;170;F;21;CPL MON AVENIR - SOKODE
400407;ADM;ABIEN;4;7;12;13;18;7;16;11;17;10;12;;201;M;13;CEG DIDAURE
400408;ADM;PASS;1;6;12;9;17;10;7;7;13;10;;14;161;F;16;CEG DIDAURE
400409;ADM;PASS;8;7;13;7;16;12;9;4;12;11;;17;167;F;21;CEG DIDAURE
400410;AJ;;0;4;10;3;11;9;6;5;9;0;12;14;116;F;21;CEG DIDAURE
400411;AJ;;0;4;11;3;7;6;7;5;6;13;;14;101;M;22;CEG DIDAURE
400412;AJ;;0;4;10;2;14;9;5;7;7;12;;13;117;M;16;CEG DIDAURE
400413;ADM;PASS;3;8;12;6;15;9;12;7;9;15;;14;160;M;19;CEG DIDAURE
400414;AJ;;0;3;7;2;8;6;11;9;6;15;;15;111;M;20;CEG DIDAURE
400415;ADM;PASS;1;8;13;4;17;8;13;8;10;13;;13;161;M;16;CEG DIDAURE
400416;AJ;;4;7;11;5;14;5;9;11;10;10;;14;145;F;20;CEG DIDAURE
400417;ADM;PASS;10;4;11;7;17;8;11;10;12;11;;16;172;M;20;CEG DIDAURE
400418;AJ;;0;4;10;1;9;4;5;8;4;15;12;;93;F;18;CEG DIDAURE
400419;ADM;ABIEN;10;13;14;5;15;11;17;13;13;10;16;;204;F;16;CEG DIDAURE
400420;AJ;;0;6;8;3;15;8;7;8;9;11;12;;125;F;15;CEG DIDAURE
400421;ADM;PASS;0;8;12;5;16;9;11;10;14;11;14;;167;M;16;CEG DIDAURE
400422;AJ;;0;4;11;4;9;7;12;3;9;10;14;;118;F;19;CEG DIDAURE
400423;AJ;;0;3;12;2;12;8;9;9;7;11;;18;127;F;20;CEG DIDAURE
400424;AJ;;0;2;12;1;15;8;7;10;10;12;16;;135;M;21;CEG DIDAURE
400425;AJ;;0;7;12;4;18;6;11;7;10;12;14;;149;M;19;CEG DIDAURE
400426;ADM;PASS;10;11;13;4;18;14;13;7;11;12;13;;186;F;15;CEG DIDAURE
400427;ADM;PASS;6;9;11;6;15;13;16;12;11;14;;14;191;M;18;CEG DIDAURE
400428;ADM;PASS;0;5;14;5;16;8;15;13;11;0;16;13;177;F;21;CEG DIDAURE
400429;AJ;;0;6;10;3;15;8;13;6;10;15;;17;146;M;18;CEG DIDAURE
400430;AJ;;0;7;9;2;13;9;12;5;15;15;;18;147;M;20;CEG DIDAURE
400431;AJ;;0;6;15;2;12;7;7;5;5;14;;13;119;M;19;CEG DIDAURE
400432;AJ;;0;5;9;7;14;5;15;6;9;13;16;;143;F;16;CEG DIDAURE
400433;ADM;PASS;0;7;13;2;15;6;16;8;15;15;;17;167;M;18;CEG DIDAURE
400434;AJ;;0;8;12;3;10;8;13;5;7;14;;16;133;F;19;CEG DIDAURE
400435;AJ;;0;9;8;2;12;7;12;9;9;13;;18;135;M;15;CEG DIDAURE
400436;ADM;ABIEN;0;16;10;3;15;15;19;9;15;10;;15;193;F;15;CEG DIDAURE
400437;AJ;;0;5;8;4;16;6;7;5;11;15;;15;129;F;19;CEG DIDAURE
400438;AJ;;0;0;0;0;0;0;0;0;0;0;;0;0;F;18;CEG DIDAURE
400439;ADM;PASS;1;11;10;5;18;9;9;9;11;12;;16;161;M;16;CEG DIDAURE
400440;ADM;ABIEN;0;9;9;9;18;16;15;13;12;15;;14;202;M;17;CEG DIDAURE
400441;AJ;;0;6;8;2;18;7;6;7;8;15;;14;127;F;17;CEG DIDAURE
400442;ADM;PASS;0;11;9;3;18;12;11;8;15;11;;15;169;M;17;CEG DIDAURE
400443;AJ;;0;8;9;2;18;5;11;7;10;14;17;;141;M;18;CEG DIDAURE
400444;ADM;PASS;1;9;8;8;16;9;11;9;12;13;;12;161;M;15;CEG DIDAURE
400445;ADM;PASS;0;4;11;3;17;7;15;10;14;15;15;;168;M;18;CEG DIDAURE
400446;ADM;PASS;0;8;10;8;17;8;16;12;12;13;;13;180;M;24;CEG DIDAURE
400458;AJ;;0;7;12;1;12;11;6;4;6;13;;16;119;F;16;CPL LE PRINCE
400459;ADM;BIEN;13;16;16;9;17;12;18;12;16;0;18;15;239;F;12;CEG PRIVE LA GRÂCE
400460;ADM;PASS;0;9;10;7;18;10;14;8;13;13;15;;177;M;17;CEG KPANGALAM
400461;AJ;;0;6;7;1;5;6;4;2;6;11;16;16;79;M;13;CEG PRIVE LA GRÂCE
400462;ADM;PASS;2;9;12;6;13;10;10;7;12;15;;15;161;M;16;CEG CONFESSIONEL CISELA
400463;ADM;PASS;0;11;11;4;18;9;19;6;11;11;20;12;175;F;16;CEG PRIVE LA GRÂCE
400464;AJ;;0;1;12;1;4;6;6;2;8;12;16;11;87;F;17;CEG PRIVE LA GRÂCE
400465;ADM;PASS;0;6;11;8;15;8;14;6;14;14;;17;167;M;16;CPL LE PRINCE
400466;ADM;PASS;0;7;12;8;19;11;17;9;11;13;;15;189;F;17;CEG KPANGALAM
400467;ADM;PASS;0;9;8;6;17;12;13;7;13;13;;14;168;F;19;CEG KPANGALAM
400468;ADM;BIEN;7;16;15;12;20;14;20;17;10;12;;13;244;F;15;CEG KPANGALAM
400469;ADM;ABIEN;0;14;16;6;15;11;12;9;14;15;20;14;194;F;12;CEG PRIVE LA GRÂCE
400470;AJ;;0;6;10;3;15;6;9;7;7;13;20;17;133;F;17;CEG PRIVE LA GRÂCE
400471;ADM;PASS;0;10;14;5;19;14;13;7;14;11;;16;188;M;18;CEG KPANGALAM
400472;ADM;ABIEN;6;9;10;7;19;16;14;12;15;11;;14;206;F;14;CEG KPANGALAM
400473;AJ;;0;4;12;4;15;11;13;4;10;14;;15;151;M;19;CPL CHATEAU BRILLANT
400474;ADM;PASS;0;14;11;4;15;9;13;8;11;12;20;15;168;M;14;CEG PRIVE LA GRÂCE
400475;ADM;PASS;2;9;12;2;16;11;15;7;11;0;;11;160;F;21;CPL LE PRINCE
400476;AJ;;0;7;10;3;16;8;13;7;11;0;12;15;150;F;18;CPL EXCELLENCE
400477;ADM;PASS;2;8;11;4;11;12;13;8;13;13;;14;161;M;16;CEG KOLINA
400478;ADM;ABIEN;6;16;10;9;18;13;17;8;12;11;;18;202;M;15;CPL EXPERIENCES-SUCCES
400479;AJ;;0;8;9;3;15;11;14;6;12;0;9;12;150;F;18;CEG KOLINA
400480;AJ;;0;0;0;0;0;0;0;0;0;0;;0;0;M;17;CEG KOUMONIADE
400481;AJ;;0;6;9;3;11;11;10;5;9;11;20;15;133;F;19;CEG PRIVE LA GRÂCE
400482;ADM;TBIEN;15;16;18;8;19;17;19;17;12;0;18;20;261;F;14;CEG PRIVE LA GRÂCE
400483;AJ;;0;9;12;2;13;11;15;6;8;10;;5;143;F;17;CPL EXCELLENCE
400484;ADM;PASS;0;9;13;6;15;12;11;5;17;10;20;;172;F;14;CPL STE JOSEPHINE BAKHITA
400485;ADM;PASS;0;7;15;5;17;11;14;9;15;10;;13;182;M;17;CEG KPANGALAM
400486;ADM;ABIEN;0;9;14;6;18;13;12;11;14;11;20;17;196;F;16;CEG PRIVE LA GRÂCE
400487;ADM;PASS;0;7;11;4;17;11;14;8;14;13;;20;173;M;20;CPL LE PRINCE
400488;ADM;ABIEN;0;4;11;9;17;12;13;12;16;14;20;18;198;F;23;CEG PRIVE LA GRÂCE
400489;ADM;PASS;1;11;12;6;16;11;6;5;12;14;18;13;160;F;15;CEG PRIVE LA GRÂCE
400490;ADM;PASS;1;7;16;5;10;10;14;9;11;0;17;;163;M;22;CPL STE JOSEPHINE BAKHITA
400491;ADM;ABIEN;8;9;13;10;17;13;12;6;15;14;;15;198;M;17;CEG KPANGALAM
400492;ADM;PASS;0;10;13;6;16;10;15;4;14;10;15;;171;F;15;CPL EXCELLENCE
400493;ADM;PASS;0;9;11;5;15;10;16;8;16;10;;17;176;M;16;CEG CONFESSIONEL CISELA
400494;ADM;ABIEN;0;8;11;8;17;12;18;8;19;15;19;;204;F;17;CPL STE JOSEPHINE BAKHITA
400495;AJ;;0;8;12;6;11;7;9;1;12;10;10;;124;M;14;CPL EXPERIENCES-SUCCES
400496;ADM;PASS;0;5;11;8;12;11;15;8;16;10;;15;172;F;15;CEG CONFESSIONEL CISELA
400497;AJ;;0;5;11;4;12;9;8;5;12;13;;17;135;F;18;CEG KPANGALAM
400498;ADM;PASS;1;7;10;3;14;12;15;7;13;10;;18;161;F;18;CPL LE PRINCE
400499;AJ;;0;7;10;6;13;7;12;11;7;10;;9;139;M;14;CEG KOLINA
400500;ADM;BIEN;12;16;14;9;15;15;17;17;18;0;15;12;245;M;13;CEG KOLINA
400501;ADM;PASS;0;10;14;3;18;13;8;4;17;14;;18;173;M;19;CEG KPANGALAM
400502;ADM;PASS;0;4;10;7;13;12;15;9;16;12;;15;175;M;16;CEG KOLINA
400503;ADM;PASS;0;9;11;3;15;10;13;10;12;12;;12;161;F;14;CEG KOLINA
400504;ADM;ABIEN;0;5;10;6;17;15;13;15;18;10;;13;196;M;14;CEG KPANGALAM
400505;ADM;PASS;2;11;12;8;14;11;12;10;7;10;6;;161;M;16;CEG KOLINA
400506;ADM;PASS;0;6;11;8;14;8;13;12;9;11;;15;162;F;14;CEG CONFESSIONEL CISELA
400507;ADM;PASS;0;9;11;6;14;9;13;10;12;13;11;14;167;F;16;CPL STE JOSEPHINE BAKHITA
400508;AJ;;0;2;11;1;8;10;4;1;5;0;;15;87;F;19;CPL EXCELLENCE
400509;ADM;PASS;0;8;11;5;15;10;14;6;16;12;;15;169;F;18;CEG KPANGALAM
400510;AJ;;0;6;9;5;13;10;12;5;10;15;;12;141;M;18;CPL EXCELLENCE
400511;ADM;PASS;0;8;8;8;19;8;16;12;13;10;;11;177;M;15;CEG KPANGALAM
400512;AJ;;0;9;9;5;19;9;10;3;9;15;;14;146;M;19;CEG KPANGALAM
400513;ADM;PASS;0;10;11;4;19;10;13;4;14;10;20;11;166;F;15;CPL STE JOSEPHINE BAKHITA
400514;AJ;;0;6;8;2;14;6;8;6;8;15;;16;120;M;21;CPL LE PRINCE
400515;AJ;;0;9;13;1;12;10;6;6;7;10;18;13;127;M;16;CEG PRIVE LA GRÂCE
400516;AJ;;0;12;11;3;17;8;10;4;10;15;;11;144;F;20;CEG KPANGALAM
400517;ADM;PASS;0;11;13;8;19;11;15;9;14;11;;8;190;M;17;CEG KPANGALAM
400518;ADM;PASS;6;14;16;4;17;12;10;8;13;11;;18;186;F;13;CPL LE PRINCE
400519;ADM;PASS;0;7;12;4;18;10;14;10;10;11;;15;169;M;17;CEG KOUMONIADE
400520;ADM;PASS;5;12;12;8;18;12;10;8;10;15;18;18;188;F;14;CEG PRIVE LA GRÂCE
400521;ADM;PASS;4;7;16;5;17;11;10;5;7;12;18;14;164;M;15;CEG PRIVE LA GRÂCE
400522;ADM;PASS;0;10;17;3;18;10;16;8;10;15;20;18;189;M;14;CEG PRIVE LA GRÂCE
400523;ADM;PASS;0;8;14;6;18;11;8;5;11;12;18;;161;F;17;CPL STE JOSEPHINE BAKHITA
400524;ADM;PASS;1;9;10;6;20;9;12;6;9;15;;11;160;M;16;CEG KPANGALAM
400525;AJ;;0;0;0;0;0;0;0;0;0;13;;0;3;F;18;CPL EXPERIENCES-SUCCES
400526;ADM;PASS;0;5;10;6;19;10;17;9;11;10;;14;173;M;15;CEG KPANGALAM
400527;ADM;PASS;0;9;10;7;19;10;18;4;14;10;;17;178;M;18;CEG KPANGALAM
400528;AJ;;0;5;16;5;16;9;11;6;6;11;;14;148;F;17;CEG KPANGALAM
400529;AJ;;0;8;12;2;13;8;6;2;11;15;17;;126;M;19;CEG KPANGALAM
400530;ADM;PASS;0;8;15;4;16;9;10;8;12;14;20;16;170;M;15;CEG PRIVE LA GRÂCE
400531;AJ;;0;9;14;4;10;9;5;3;12;14;18;17;137;F;13;CEG PRIVE LA GRÂCE
400532;ADM;ABIEN;0;11;14;8;19;7;14;12;10;15;18;13;192;M;15;CEG PRIVE LA GRÂCE
400533;ADM;PASS;0;6;12;5;18;8;15;9;11;10;;19;167;M;16;CEG KOLINA
400534;ADM;ABIEN;0;12;11;11;20;13;18;10;12;13;;17;210;M;16;CEG KPANGALAM
400535;AJ;;0;8;10;3;11;6;4;2;7;12;16;11;102;F;15;CEG PRIVE LA GRÂCE
400536;AJ;;0;8;10;3;12;9;4;3;9;11;;12;111;F;14;CPL LE PRINCE
400537;ADM;PASS;1;8;10;5;16;9;14;8;11;10;;18;160;M;15;CEG CONFESSIONEL CISELA
400538;AJ;;0;1;8;6;10;5;10;5;9;0;12;14;113;F;22;CEG CONFESSIONEL CISELA
400539;ADM;PASS;2;8;14;8;14;9;12;10;13;14;;13;177;M;16;CEG KPANGALAM
400540;ADM;PASS;0;13;11;8;16;10;16;8;12;12;18;14;186;F;23;CEG PRIVE LA GRÂCE
400541;ADM;PASS;0;5;10;5;16;9;15;6;17;12;;14;167;F;20;CPL EXPERIENCES-SUCCES
400542;ADM;ABIEN;0;10;12;12;17;9;14;13;14;12;18;16;204;M;15;CEG PRIVE LA GRÂCE
400543;ADM;PASS;0;7;11;8;15;11;10;10;12;10;;16;166;M;16;CEG KPANGALAM
400544;AJ;;0;7;14;4;11;13;8;4;12;10;;15;144;F;15;CEG KPANGALAM
400545;AJ;;0;3;10;2;7;7;3;3;8;10;;13;86;F;16;CEG KPANGALAM
400546;AJ;;0;6;12;6;7;9;9;7;10;0;11;13;130;F;17;CPL EXCELLENCE
400547;ADM;PASS;2;7;10;8;14;14;12;4;13;11;8;;160;F;15;CPL CHATEAU BRILLANT
400548;AJ;;0;5;11;6;10;9;8;4;10;11;18;15;132;M;16;CEG PRIVE LA GRÂCE
400549;ADM;ABIEN;0;10;10;8;19;13;19;13;15;13;;6;207;F;15;CEG KPANGALAM
400550;ADM;PASS;0;8;11;2;18;10;13;6;15;11;11;18;165;F;15;CEG CONFESSIONEL CISELA
400551;ADM;PASS;0;9;10;3;17;10;14;8;11;15;13;;163;M;19;CPL EXCELLENCE
400552;ADM;ABIEN;0;11;10;7;17;18;16;9;14;15;18;;203;F;15;CPL STE JOSEPHINE BAKHITA
400553;ADM;ABIEN;0;14;11;10;19;17;17;13;15;10;;18;223;F;16;CEG KPANGALAM
400554;ADM;PASS;1;11;8;4;16;11;13;9;15;14;18;16;178;F;26;CEG PRIVE LA GRÂCE
400555;ADM;PASS;6;6;13;3;14;9;14;4;11;14;16;14;161;F;17;CPL STE JOSEPHINE BAKHITA
400556;AJ;;0;8;11;6;13;6;11;6;9;10;18;15;142;M;15;CEG PRIVE LA GRÂCE
400557;ADM;BIEN;9;12;12;8;20;13;19;11;17;10;18;;226;M;14;CPL STE JOSEPHINE BAKHITA
400558;ADM;ABIEN;2;13;14;9;14;12;13;14;18;12;18;13;213;F;18;CEG PRIVE LA GRÂCE
400559;ADM;ABIEN;8;12;12;6;19;13;15;8;11;12;;12;192;M;16;CEG KPANGALAM
400560;AJ;;2;8;15;4;10;8;13;6;10;14;18;;151;F;22;CPL EXCELLENCE
400561;ADM;PASS;0;5;13;10;16;6;15;10;10;0;9;13;168;F;18;CEG KPANGALAM
400562;ADM;PASS;0;8;8;8;11;14;12;9;11;12;;16;161;F;17;CEG KPANGALAM
400563;ADM;ABIEN;0;13;17;6;13;11;18;9;14;13;20;18;202;M;16;CEG PRIVE LA GRÂCE
400564;ADM;ABIEN;15;6;14;11;16;10;14;9;12;13;16;;201;F;17;CPL STE JOSEPHINE BAKHITA
